id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,name,retweet_count,text,tweet_created,tweet_id,tweet_location,user_timezone
1069,No candidate mentioned,0.2222,No,0.6667,Positive,0.3333,Women's Issues (not abortion though),0.2222,SNIPER1776,0,"RT @GovMikeHuckabee: .@FredBarnes, @weeklystandard: ""Mike Huckabee was the star of the Luntz focus group show. When he spoke, the feedback â€¦",07-08-2015 09:45,6.30E+17,,
5077,No candidate mentioned,0.4356,Yes,0.66,Negative,0.34,None of the above,0.4356,Rosemarrisa,1,"RT @FrankConniff: Fox News #GOPDebate interviewer to candidates: ""What's your take on these GOP talking points I'm feeding you?""",07-08-2015 09:50,6.30E+17,,Eastern Time (US & Canada)
4290,No candidate mentioned,0.4536,Yes,0.6735,Positive,0.3367,Immigration,0.4536,EusebiaAq,0,Trump: â€˜I Wouldâ€™ Shut Down the Govâ€™t to Defund Planned Parenthood and Obamacare http://t.co/XiwhA8kjf7 Woot! #GOPDebate,07-08-2015 09:43,6.30E+17,"Little Rock, Arkansas",Central Time (US & Canada)
8785,No candidate mentioned,0.4746,No,0.6889,Positive,0.6889,Racial issues,0.2526,WhatIsKiss,24,I like what Marco Rubio had to say at the beginning actually. #GOPdebate,07-08-2015 09:43,6.30E+17,Chicago,Central Time (US & Canada)
11377,Jeb Bush,1,Yes,1,Negative,1,None of the above,1,Pavlova__,64,"RT @RepublicanPunk: GOP has 0 candidates who deleted 30,000 subpoenaed emails. #GOPDebate #ReadyForHillary",07-08-2015 09:47,6.30E+17,Michigan,Central Time (US & Canada)
2627,No candidate mentioned,1,No,1,Positive,1,Abortion,0.652,Alli_Burton1,0,"RT @PamelaGeller: LOVE CRUZ! ""If you join ISIS you are signing  your death warrant."" Go Ted go! Anyone that joins ISIS loses their citizensâ€¦",07-08-2015 09:44,6.30E+17,"Yanceyville,NC",
14594,Scott Walker,1,No,1,Positive,0.6622,None of the above,1,eco_strategies,30,"RT @TheTexasPhoenix: He was on fire! .@GovernorPerry's ""On Fire"" Debate Performance: https://t.co/0A1w02w7SZ #GOPDebate #Perry2016",07-08-2015 09:45,6.30E+17,,
3182,Donald Trump,1,Yes,1,Neutral,0.7049,None of the above,1,Samstwitch,1395,RT @TheBaxterBean: Marco Rubio Plans To Help Wall Street Profit Off College Students' Future Earnings http://t.co/KowXcW9IbC #GOPDebate httâ€¦,,6.30E+17,"rural Wisconsin, USA",Central Time (US & Canada)
4972,Donald Trump,1,No,1,Neutral,0.6917,None of the above,1,areebalovesyou,52,"RT @shannonrwatts: The average cost to U.S. taxpayers for a single gun homicide is nearly $400,000 #GOPDebate #gunsense",,6.30E+17,"Washington, DC",Eastern Time (US & Canada)
4170,Donald Trump,1,No,1,Positive,1,None of the above,0.6889,catinshoe,0,"Debate Preformances:
Kasich A-
Rubio A-
Carson B+
Christie B+
Trump B
Bush B
Cruz B-
Huckabee B-
Paul C+
Walker C
#GOPDebate #Kasich #Rubio",07-08-2015 09:44,6.30E+17,,Central Time (US & Canada)
2782,No candidate mentioned,1,No,1,Positive,1,None of the above,1,AndreaUpadhya,691,The #GOPDebate PROVED why @RealBenCarson is here for good.... @rfrasher90 #Neurosurgery #Deserving #POTUS #Genius http://t.co/2fF3OmzjSM,07-08-2015 09:43,6.30E+17,Texas,Central Time (US & Canada)
14234,No candidate mentioned,1,Yes,1,Negative,1,None of the above,1,Gelz68,0,"RT @DanScavino: .@MegynKelly,
You failed the American people tonight. 
You tried to make history, by destroying @realDonaldTrump. #KellyFaiâ€¦",07-08-2015 09:48,6.30E+17,USA,Central Time (US & Canada)
13969,No candidate mentioned,1,Yes,1,Neutral,1,None of the above,1,LaffertyRowena,27,RT @rolandsmartin: Ben Carson wants a proportional tax system that is based on the biblical model of tithing. #GOPDebate #NewsOneNow #Rolanâ€¦,,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
9785,No candidate mentioned,1,No,1,Negative,0.6591,FOX News or Moderators,1,OlmueAnn,0,Credit where credit is due - I was shocked #SHOCKED by Trump's cogent health care debate response #GOPdebate  https://t.co/Mdfg53UfaZ,07-08-2015 09:48,6.30E+17,,
6944,No candidate mentioned,1,No,1,Negative,1,Racial issues,0.3333,dnvnbirch26,0,"The abortion portion of the #GOPDebate sure degenerated into one big ""Let Mommy Die"" Off, didn't it?",07-08-2015 09:46,6.30E+17,"Los Angeles,California.",Pacific Time (US & Canada)
11026,John Kasich,0.3508,Yes,1,Negative,0.6868,None of the above,1,dmarro,0,"RT @JamelleMyBelle: Meanwhile, in the White House...  #GOPDebate http://t.co/nouUUt5hKq",07-08-2015 09:50,6.30E+17,"Bainbridge Island, WA",
6103,Donald Trump,1,Yes,1,Neutral,1,Women's Issues (not abortion though),0.6634,danijeantheq,149,Check out the candidates' best lines from the first #GOPdebate http://t.co/JI0J6pNSIS #tcot #alpolitics,,6.30E+17,,Mountain Time (US & Canada)
12234,Donald Trump,1,No,1,Neutral,0.6708,FOX News or Moderators,1,Slim_Shady2o3,482,RT kayleymelissa: #GOPDebate is like the trial from The Unbreakable Kimmy Schmidt and Donaâ€¦ http://t.co/jAqjwnndgB http://t.co/4WblZpp8lJ,,6.30E+17,Fla/Mich,Central Time (US & Canada)
7922,Marco Rubio,0.4123,No,0.6421,Neutral,0.3263,None of the above,0.4123,SteegVan,14,The big twist of the #GOPDebate is that @RandPaul swapped bodies with his teenage son after a Chinese earthquake yesterday morning.,,6.30E+17,,Eastern Time (US & Canada)
5916,Ted Cruz,1,No,1,Positive,0.6771,Immigration,0.3438,KarenCrow6,2,RT @JohnKasich: John Kasich knows how to balance budgets because he's actually done it. He will do it again. #GOPDebate http://t.co/LuyfKOKâ€¦,07-08-2015 09:41,6.30E+17,New Jersey,Eastern Time (US & Canada)
2802,No candidate mentioned,1,No,1,Positive,1,FOX News or Moderators,0.6272,arrowsmithwoman,7,Great article about the craziness that was last night's #GOPDebate  https://t.co/6rwQandCFu,07-08-2015 09:43,6.30E+17,America,
6271,Ben Carson,0.41,No,0.6403,Neutral,0.3279,Religion,0.41,marcylauren,241,"RT @OhNoSheTwitnt: ""Has God ever talked to you?"" -an actual real #GOPDebate question. Seriously.",,6.30E+17,"Pittsburgh, PA",Eastern Time (US & Canada)
12278,No candidate mentioned,1,No,1,Neutral,0.6718,Women's Issues (not abortion though),0.6718,marcidarling,325,"RT @4gen234: Hillary Clinton's reaction upon seeing Carly Fiorina won the night.
#Carly2016 #GOPDebate http://t.co/esd4F4ARNS",,6.30E+17,Up North,Pacific Time (US & Canada)
14415,No candidate mentioned,0.3923,Yes,0.6264,Negative,0.6264,Abortion,0.3923,secretrowbrina,1753,RT @ThePatriot143: Let me help @FoxNews they wanted proof from Trump RE: Illegal Mexican Criminals #GOPDebate http://t.co/6yqBHhngsE http:/â€¦,07-08-2015 09:47,6.30E+17,Chicago,Central Time (US & Canada)
14127,No candidate mentioned,1,No,1,Negative,1,None of the above,1,peterheyck,133,RT @theonlyadult: This is the @POTUS we have now. One of the people on TV now might be the next one. RIP everything. #GOPDebate http://t.coâ€¦,07-08-2015 09:49,6.30E+17,,Melbourne
4082,No candidate mentioned,0.3776,No,0.6145,Positive,0.3133,None of the above,0.3776,TheRoad2Success,0,"RT @peddoc63: Go CarlyðŸ“¢
Go CarlyðŸ“¢
Go CarlyðŸ“¢
@CarlyFiorina #Carly2016 #GOPDebate
@FlyoverCulture @LeahR77 @steph93065 @MaydnUSA http://t.co/â€¦",07-08-2015 09:45,6.30E+17,Texas #HillCountry,Central Time (US & Canada)
7644,No candidate mentioned,0.451,Yes,0.6716,Neutral,0.3372,FOX News or Moderators,0.2264,TheRightback1,226,"RT @JHoganGidley: ""We've got a clip from Mike Huckabee that was the number 1 dial clip of the ENTIRE 2 hours,"" @FrankLuntz. #GOPDebate httpâ€¦",,6.30E+17,"Brooklyn, NY",Eastern Time (US & Canada)
1123,No candidate mentioned,1,No,1,Positive,0.6915,None of the above,1,detroitread,10,"Ok, @tyeblue makes me giggle ðŸ˜‚ #Guuuurrrl #GOPdebate https://t.co/4JKa5BUHXv",07-08-2015 09:44,6.30E+17,,Eastern Time (US & Canada)
12013,No candidate mentioned,1,Yes,1,Neutral,0.6957,None of the above,1,wiggerblonde,0,RT @frankthorpNBC: The Rand Paul eye roll to Chris Christie at the #GOPDebate https://t.co/hf318QSoWD,,6.30E+17,"Fargo, ND",Central Time (US & Canada)
2493,No candidate mentioned,1,No,1,Negative,0.7065,Women's Issues (not abortion though),1,flammi,0,RT @deray: Christie comes across as a bully. But the bully that reminds you that he hurts people because it's in their best interests. #GOPâ€¦,07-08-2015 09:46,6.30E+17,"IN YOUR HEAD, MOM'S BASEMENT ",
3409,Donald Trump,0.3921,Yes,0.6262,Neutral,0.6262,None of the above,0.3921,teachsbeach,14,"RT @Dagny_Galt: Shorter @JohnKasich: ""I am proud to embrace the Obama agenda &amp; expand government in Ohio.""  #RINO #GOPDebate #tcot #teapartâ€¦",,6.30E+17,"Berkeley, CA",
7399,No candidate mentioned,0.3889,Yes,0.6237,Positive,0.6237,,0.2347,Themgrid,0,"John Kasich is the leader America needs, but not the leader America deserves. #Batman #GOPDebate",07-08-2015 09:41,6.30E+17,"Maryland, USA",Eastern Time (US & Canada)
1758,No candidate mentioned,0.3999,No,0.6324,Neutral,0.3296,None of the above,0.3999,DeisenrothJune,255,"TV reality star has a 2 to 1 lead.
Gets asked tough, leader questions.
Wilts like a failed Apprentice.
Cries about mean girls.

#GOPDebate",,6.30E+17,,
14179,Donald Trump,0.6629,No,1,Negative,0.6742,FOX News or Moderators,1,CascadeRam,0,"RT @renomarky: â˜‘ never watch #KellyFile again

1. #GOPDebate questions 
2. Pandering to @DWStweets 
3. Making it about ratings notðŸ‡ºðŸ‡¸ http:/â€¦",07-08-2015 09:49,6.30E+17,"Oak Park, IL",
6965,Donald Trump,0.6343,Yes,1,Negative,0.3657,FOX News or Moderators,1,lovetheusaorlea,10,"""Would you really let a mother die, rather than have an abortion?""

Was seriously being asked of a presidential hopeful in 2015. #GOPdebate",07-08-2015 09:46,6.30E+17,"Tempe, AZ",
11434,Donald Trump,0.4113,Yes,0.6413,Negative,0.3261,FOX News or Moderators,0.4113,BWecrunchu2,2,@realDonaldTrump has issues with women 4 ex wives &amp; a daughter -Obama has 2 daughters 1 wife &amp; is Very Respectful #gopdebate #msnbc #cnn,07-08-2015 09:46,6.30E+17,,Amsterdam
6841,Mike Huckabee,0.3974,No,0.6304,Negative,0.6304,,0.233,ChalkArtist,4,Trump's lead shows just how low the Bar is for GOP Nomination &amp; speaks to Base approval of their elected leaders! #GOPDebate #UniteBlue #P2,07-08-2015 09:47,6.30E+17,New York!!!,Eastern Time (US & Canada)
6011,Donald Trump,1,Yes,1,Neutral,1,None of the above,1,jnjsmom,0,RT @philstockworld: From our Live Chat Room: #GOPDebate #Trump #Futures $SPY #NonFarmPayrolls #Jobs #Netflix -- http://t.co/0K06Sf81rq httpâ€¦,,6.30E+17,,
8328,Donald Trump,0.6489,No,1,Negative,1,None of the above,1,GaryLaprell,2,"RT @AmyMek: After this debate, my opinion changed the MOST about @foxnews, @megynkelly, @BretBaier &amp; Chris Wallace! Utterly Disappointedâ€¦#Gâ€¦",07-08-2015 09:47,6.30E+17,Leicester,London
1351,No candidate mentioned,0.4396,No,0.663,Positive,0.663,FOX News or Moderators,0.4396,KwaakYola,0,RT @CSingerling: John #Kasichâ€™s Standout Performance in #GOPDebate | http://t.co/UC6zGUjYvM | http://t.co/pNpFOwV7Ix #Kasich4Us #Experienceâ€¦,07-08-2015 09:42,6.30E+17,United States Of America,Pacific Time (US & Canada)
2140,Donald Trump,1,No,1,Negative,1,None of the above,1,Lady_NoNo,18,"RT @kraig4u: #GOPDebate  The order was to ""take out Trump"", but I wonder if FOX News was the one who took the ""order"" seriously. @HeidiL_RN",07-08-2015 09:49,6.30E+17,,Atlantic Time (Canada)
9508,No candidate mentioned,0.6966,No,1,Negative,1,None of the above,0.6966,thefullmonte,0,reason comment is funny 'in case you're ignorant' is the #gop #tcot are the reason the government isn't working for the people #gopdebate,07-08-2015 09:50,6.30E+17,,
13716,Donald Trump,1,Yes,1,Neutral,1,Women's Issues (not abortion though),0.6634,danijeantheq,149,"RT â†’ theblaze: .MattWalshBlog to Republicans after #GOPDebate: ""Maybe We Should Think About Electing Someone With â€¦ http://t.co/BRx74IldWM",,6.30E+17,,Mountain Time (US & Canada)
8627,No candidate mentioned,1,No,1,Positive,1,Abortion,0.652,Alli_Burton1,0,"RT @PamelaGeller: LOVE CRUZ! ""If you join ISIS you are signing  your death warrant."" Go Ted go! Anyone that joins ISIS loses their citizensâ€¦",07-08-2015 09:44,6.30E+17,"Yanceyville,NC",
3927,Ted Cruz,1,Yes,1,Negative,1,None of the above,1,SEmpowermentS,744,"It's good that Facebook had their logo all over the debate last night, otherwise their brand awareness might have suffered. #GOPDebate",07-08-2015 09:46,6.30E+17,"ÃœT: 43.696263,-79.555083",Eastern Time (US & Canada)
4929,Donald Trump,0.4347,No,0.6593,Neutral,0.3626,None of the above,0.4347,NottlyCreek,66,RT @FoxNews: .@RandPaul at the #GOPDebate: http://t.co/7L6XapqamU,,6.30E+17,,
14528,No candidate mentioned,0.394,Yes,0.6277,Positive,0.6277,Foreign Policy,0.394,DonQuixote1950,398,"RT @peddoc63: Go CarlyðŸ“¢
Go CarlyðŸ“¢
Go CarlyðŸ“¢
@CarlyFiorina #Carly2016 #GOPDebate
@FlyoverCulture @LeahR77 @steph93065 @MaydnUSA http://t.co/â€¦",07-08-2015 09:45,6.30E+17,Kolkata,New Delhi
4655,No candidate mentioned,1,Yes,1,Neutral,1,None of the above,1,realJohnJericho,33,#GOPDebate: Fox News tries to dump the #Trump. http://t.co/MuSxkU53Ol http://t.co/2Ha71jFRp1,,6.30E+17,Central  Florida,Eastern Time (US & Canada)
10035,No candidate mentioned,1,Yes,1,Positive,1,None of the above,1,ceye,0,"IMHO #GOPDebate 
winners #MarcoRubio #Kasich #DonaldTrump 
Losers #ScottWalker #RandPaul #BenCarson 
All others were completely forgettable",07-08-2015 09:45,6.30E+17,"Michigan, USA",
3446,No candidate mentioned,1,Yes,1,Neutral,1,None of the above,0.3441,ThadM44,16,Love this. https://t.co/XrMOId5bdK #StandWithRand #GOPDebate,,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
1190,No candidate mentioned,1,Yes,1,Positive,1,None of the above,1,uncleblabby,11,"@realDonaldTrump to primary voters: ""Your chances look good for the general election. It'd be a shame if something happened..."" #GOPDebate",07-08-2015 09:43,6.30E+17,,Eastern Time (US & Canada)
11569,No candidate mentioned,0.2222,No,0.6667,Positive,0.3333,Women's Issues (not abortion though),0.2222,SNIPER1776,0,"RT @GovMikeHuckabee: .@FredBarnes, @weeklystandard: ""Mike Huckabee was the star of the Luntz focus group show. When he spoke, the feedback â€¦",07-08-2015 09:45,6.30E+17,,
10566,Rand Paul,1,No,1,Neutral,0.6559,None of the above,1,Van_der_Leun,1322,RT @kesgardner: And...Rand Paul lands the first haymaker of the night. #GOPDebate,,6.30E+17,,
1488,No candidate mentioned,1,No,1,Positive,0.7079,None of the above,1,Tdeck14,391,"#Fallon to Jon #Stewart: ""Please Come Back, I Canâ€™t Do It Alone"" https://t.co/IUa0hy2UC6 #GOPDebate #Politics",07-08-2015 09:40,6.30E+17,Los Angeles,Pacific Time (US & Canada)
8011,Ted Cruz,1,Yes,1,Negative,0.6597,None of the above,0.6597,LibertySings,434,RT @erinmallorylong: No *I* hate Planned Parenthood and women more! NO I HATE PLANNED PARENTHOOD AND WOMEN MORE!!!!! #GOPDebate,07-08-2015 09:50,6.30E+17,,
10555,No candidate mentioned,1,Yes,1,Neutral,0.6957,FOX News or Moderators,1,realmojesse5372,5,RT @STEEL5757: ðŸŽ€ #DonaldTrump Plaza Casino #TeddyBear Plush in #Tuxedo ðŸŽ€ http://t.co/QHTTX0PLDG ðŸŽ€ #CoolStuff #GOPDebate http://t.co/QJUnzjYâ€¦,,6.30E+17,Los Angeles,Pacific Time (US & Canada)
10717,No candidate mentioned,1,No,1,Neutral,1,None of the above,1,DouglasRobert70,18,#GOPDebate Bingo! From @atavist https://t.co/hKEW4F0Kb2 http://t.co/pwaoz6kVOp,,6.30E+17,,
4942,Donald Trump,1,Yes,1,Neutral,1,None of the above,0.6211,justanothersnl,11,"RT @EricTTung: ""I never heard the word income equality, climate change, voting rights."" via @BarbaraBoxer #GOPDebate",,6.30E+17,,
12647,Donald Trump,1,No,1,Negative,0.6829,None of the above,1,nodote135,0,"RT @edstetzer: Btw... when you mix politics and religion, you get politics. #GOPDebate",07-08-2015 09:49,6.30E+17,,Pacific Time (US & Canada)
13682,Donald Trump,1,Yes,1,Neutral,0.7049,None of the above,1,Samstwitch,1395,RT @TheBaxterBean: Marco Rubio Plans To Help Wall Street Profit Off College Students' Future Earnings http://t.co/KowXcW9IbC #GOPDebate httâ€¦,,6.30E+17,"rural Wisconsin, USA",Central Time (US & Canada)
2351,No candidate mentioned,1,No,1,Negative,1,None of the above,0.6566,JLSigman,4,"RT @pattonoswalt: Wait, does Rand Paul want to marry a gun? Not saying that's a deal-breaker for me, but still... #GOPDebate",07-08-2015 09:47,6.30E+17,America,
13978,Donald Trump,1,No,1,Neutral,1,None of the above,0.6778,FreedomJames7,0,RT @shannonrwatts: Criminals and felons - including domestic abusers - take advantage of America's lax gun laws to arm themselves #GOPDebatâ€¦,,6.30E+17,"Tierra Verde, FL",
3968,John Kasich,0.684,Yes,1,Negative,1,None of the above,0.684,ryanearldobbs,0,"Early2000s: I did political theater w/""Billionaires for Bush (or Gore)"" re corruption of $ in politics. #GOPDebate Trump: ""I buy 'em all!""",07-08-2015 09:46,6.30E+17,"Tulsa, Oklahoma, United States",Central Time (US & Canada)
10267,No candidate mentioned,1,Yes,1,Positive,0.6852,FOX News or Moderators,0.6852,lee_saywhat,0,Support 1 U like #TCOT This is STILL America but PLS VET so U KNOW what ur getting! https://t.co/hrLWhET2x8 #GOPDebate #FoxNews #iapolitics,07-08-2015 09:43,6.30E+17,"Washington, DC",
6086,No candidate mentioned,1,Yes,1,Neutral,0.6626,None of the above,0.6497,Willieintn,23,"RT @DiegoUK: Democrats watching the #GOPDebate last night http://t.co/7v4WJok3vM 
#p2 #ctl #topprog #tcot #tlot",,6.30E+17,,Pacific Time (US & Canada)
5495,Rand Paul,1,No,1,Negative,1,None of the above,1,Norsu2,2,"RT @k_mcq: Itâ€™s embarrassing that a brilliant, stunning woman like Megyn Kelly uses SJW, feminist propaganda to attack Republicans. #GOPDebâ€¦",07-08-2015 09:46,6.30E+17,,Eastern Time (US & Canada)
8710,Marco Rubio,0.6977,Yes,1,Positive,0.6977,Abortion,0.6977,derekflynch,0,"RT @GovMikeHuckabee: I'll fight for the U.S. military to be the most feared, respected, &amp; â°capable fighting force the world has ever known â€¦",07-08-2015 09:43,6.30E+17,Memphis,
12261,Jeb Bush,1,No,1,Neutral,0.3563,None of the above,1,aeroG,4,RT @peddoc63: She belongs in Top 10âœ”ï¸@CarlyFiorina takes Hillary head on! #GOPDebate @steph93065 @MaydnUSA http://t.co/oON7JFurII,,6.30E+17,,
3526,John Kasich,0.3508,No,1,Negative,0.6868,None of the above,1,dmarro,0,"RT @JamelleMyBelle: Meanwhile, in the White House...  #GOPDebate http://t.co/nouUUt5hKq",07-08-2015 09:50,6.30E+17,"Bainbridge Island, WA",
10860,No candidate mentioned,0.4444,No,0.6667,Neutral,0.6667,None of the above,0.4444,RayT2011,839,The human embodiment of Â¯\_(ãƒ„)_/Â¯ #GOPDebate http://t.co/rUkXAyZMbu,,6.30E+17,Stevens Point // DeKalb,Mountain Time (US & Canada)
3431,Donald Trump,0.6599,Yes,1,Neutral,0.6599,None of the above,1,paryparpari,116,"RT @EricTTung: ""There was no winner in #GOPDebate, there was a clear loser, women and families."" @BarbaraBoxer",,6.30E+17,People's Republic of Broward,
